0.34937092778329654	The Sultan appoints judges, and can grant pardons and commute sentences.	Der Sultan ernennt Richter und kann Begnadigungen und Pendelstrafen gewähren.
0.5455923547903336	In response, the Acadians and Mi'kmaq orchestrated attacks at Chignecto, Grand Pré, Dartmouth, Canso, Halifax and Country Harbour.	Als Reaktion darauf inszenierten die Acadier und Mi 'kmaq Angriffe auf Chignecto, Grand Pré, Dartmouth, Canso, Halifax und Country Harbour.
0.36869287377039456	In the quarterfinals on July 10, the United States faced Brazil.	Im Viertelfinale am 10. Juli standen die USA Brasilien gegenüber.
0.13490089972074826	Like its predecessor, Hulkbuster II bore a distinct resemblance to Juggernaut.	Wie sein Vorgänger hatte auch Hulkbuster II eine ausgeprägte Ähnlichkeit mit Juggernaut.
0.6096800489110491	Union troops paraded down Pennsylvania Avenue in Washington, DC.	Unionstruppen paradierten entlang der Pennsylvania Avenue in Washington, DC.
-0.48797887341792806	Jackson enrolled in North Carolina A&T University, his father's alma mater, earning his Bachelor of Science degree magna cum laude in 1987.	Jackson schrieb sich in North Carolina A & T University, seines Vaters alma mater, verdienen seinen Bachelor of Science Abschluss magna cum laude im Jahr 1987.
0.7673588491590692	The Legion companies maintained their separate identity by retaining their distinctive kepis, sashes and fringed epaulettes.	Die Legion-Unternehmen bewahrten ihre eigene Identität, indem sie ihre unverwechselbaren Kepis, Schärpen und gesäumten Schulterklappen behielten.
0.6218198093203893	She overcomes an officer with chloroform, and escapes through a window.	Sie überwindet einen Offizier mit Chloroform und entkommt durch ein Fenster.
-0.3212252184277344	Suddenly, a gas cylinder ignites on the balcony and the flat erupts in a huge fireball.	Plötzlich entzündet sich auf dem Balkon ein Gaszylinder und die Wohnung bricht in einem riesigen Feuerball aus.
0.6359944257730611	Nymphs of the assassin bug species Ptilocnemus lemur lure these ants by trying to make the ant sting them.	Nymphen der Assassin Bug Art Ptilocnemus lemur locken diese Ameisen, indem sie versuchen, die Ameise zu stacheln.
0.6119950896612142	The valleys drain the western, northern and southwestern slopes of Lascar.	Die Täler entwässern die westlichen, nördlichen und südwestlichen Hänge von Lascar.
-0.45238292172626754	At the initial hail from Bainbridge, Java answered with a broadside that severely damaged Constitutions rigging.	Am Anfang Hagel von Bainbridge, Java antwortete mit einer Breitseite, die stark beschädigt Konstitutionen Rigging.
-0.5399360017438327	The first lines of the poem follow iambic tetrameter with the initial stanza relying on heavy stresses.	Die ersten Zeilen des Gedichtes folgen dem iambic tetrameter mit der anfänglichen Strophe, die auf schwere Belastungen angewiesen ist.
-1.6813687365688261	The ditches around the circles penetrated the hardpan, helping to drain the prairie soil.	Die Gräben um die Kreise drangen in die Pfanne ein und halfen so, den Präriererde zu entwässern.
-1.151254058487831	In 1836, John Deane recovered from the discovered Mary Rose shipwreck timbers, guns, longbows, and other items.	Im Jahr 1836 erholte sich John Deane von den entdeckten Mary Rose Schiffbruch Holz, Gewehre, Langbögen und andere Gegenstände.
-1.5018911908819421	"Visiting British dignitaries Lady Franklin and her niece Sophia Cracroft noted in 1861 that the ""Honble."	"Der Besuch der britischen Würdenträger Lady Franklin und ihre Nichte Sophia Cracroft im Jahr 1861 festgestellt, dass die ""Honble."
0.3063743296579751	IVF increasingly appears on NHS treatments blacklists.	IVF erscheint zunehmend auf NHS-Behandlungen schwarze Listen.
-3.030668099704796	Pompey then sided with the Optimates, the conservative faction opposed to the Populares—supported by Caesar—and actively fought Caesar in the senate.	Pompey dann auf der Seite mit den Optimates, die konservative Fraktion gegen die Populares getragen von Caesar Testand aktiv bekämpft Caesar im Senat.
-1.0979818719084344	An English Bibliography of the Writings of Primo Levi, Bulletin of Bibliography, Vol.	An English Bibliography of the Writings of Primo Levi, Bulletin of Bibliography, Vol.
-2.4868161616805025	Legitimate cowmen were referred to as cattle herders or ranchers.)	Legitime Cowmen wurden als Viehzüchter oder Viehzüchter bezeichnet.)
0.6731679058746428	"Jaap Kooijman says he succeeded in ""pacifying the opponents without discouraging the reformers."""	"Jaap Kooijman sagt, es sei ihm gelungen, ""die Gegner zu beruhigen, ohne die Reformer zu entmutigen""."
0.6863790908955728	"Republican nominee Trump tweeted on Tuesday morning that ""every poll"" declared him the winner."	"Der republikanische Kandidat Trump twitterte am Dienstagmorgen, dass ""jede Umfrage"" ihn zum Sieger erklärte."
-0.686351603373307	"Charmed...succeeded by combining sisterhood with the supernatural."""	"Charmed... gelungen durch die Kombination von Schwesternschaft mit dem Übernatürlichen ""."
0.5190974672645512	In 1951, the first separate National Sunday School Convention convened in Kansas City, Missouri.	1951 kam die erste nationale Sonntagsschulkonvention in Kansas City, Missouri, zusammen.
-0.3416275301822727	Another F2 tornado touched down near Fayette, Mississippi and traversed heavily wooded areas, flattening a swath of large trees.	Ein weiterer F2 Tornado landete in der Nähe von Fayette, Mississippi und durchquerte stark bewaldete Gebiete, wodurch ein Schwamm großer Bäume abgeflacht wurde.
0.35498829729887804	The highland tinamou occupies the highlands throughout the country.	Das Hochland tinamou besetzt das Hochland im ganzen Land.
0.47867566342731527	Common dishes here include Chilehuates, similar to a tamale, stuffed chile peppers, and enchiladas.	Zu den allgemeinen Gerichten hier gehören Chilehuates, ähnlich wie ein Tamale, gefüllte Chilischoten und Enchiladas.
0.5136434544779922	Lyra recruits Iorek Byrnison, an armoured bear, and his human aeronaut friend, Lee Scoresby.	Lyra rekrutiert Iorek Byrnison, einen gepanzerten Bären, und seinen menschlichen Luftwaffenfreund Lee Scoresby.
0.21353200090025307	Due to the rapid weakening, the JTWC ceased advisories on the storm, soon afterwards.	Aufgrund der rapiden Schwächung hörte die JTWC bald darauf auf, Ratschläge über den Sturm abzugeben.
-0.8598584180218475	slurred speech), staggering, dizziness and vomiting.	), atemberaubend, schwindelerregend und Erbrechen.
0.28122231614714127	He might program 128 bars, with absolutely no looping or quantizing ...	Er könnte 128 Takte programmieren, ohne Looping oder Quantisierung...
0.6026530248153407	Oleg Deripaska fully owns Kuban Agroholding, a massive agribusiness in southern Russia.	Oleg Deripaska besitzt Kuban Agroholding, ein riesiges Agrarunternehmen in Südrussland.
0.2040597814216787	In May 1285, he captured the Marqab fortress and garrisoned it.	Im Mai 1285 eroberte er die Festung Marqab und bewachte sie.
-0.6746962587462546	During an argument, they kiss, confusing them both.	Während eines Arguments küssen sie, verwirrend sie beide.
0.45197618529500794	In 1983, Limbaugh married Michelle Sixta, a college student and usherette at the Kansas City Royals Stadium Club.	1983 heiratete Limbaugh Michelle Sixta, eine College-Studentin und Usherette im Kansas City Royals Stadium Club.
-0.3435705854139561	In Latin, he hectored, admonished and criticized the queen, and declared an ultimatum of capitulation to terms or hostile action.	Auf Latein hektische, ermahnte und kritisierte er die Königin und erklärte ein Ultimatum der Kapitulation gegenüber Begriffen oder feindlichen Handlungen.
0.38148234058317154	However, fans also pushed for a Sonny/Chad pairing after Chad defends him to a gay bully in September 2011.	Allerdings drängten die Fans auch auf eine Sonny / Chad Paarung, nachdem Tschad ihn im September 2011 gegen einen schwulen Tyrannen verteidigt hatte.
0.29729640589627787	District courts should construe a coram nobis petition from a federal prisoner as a petition for writ of habeas corpus.	Bezirksgerichte sollten eine Coram-nobis-Petition eines Bundesgefangenen als Petition für Habeas-Corpus verstehen.
-0.3721173176540426	Prancer tries to cheer the mood up by rolling out in her Heely's and bringing cheesecake which she mentions they got from the Cheesecake Factory.	Prancer versucht, die Stimmung anzufeuern, indem sie in ihrem Heely 's rollt und Käsekuchen bringt, von dem sie erwähnt, dass sie von der Käsekuchenfabrik stammen.
0.5364147389439112	In the U.S. Senate, former Majority Leader Harry Reid blocked the filibuster attempt because only 18 Republican Senators supported the filibuster.	Im US-Senat blockierte der ehemalige Mehrheitsführer Harry Reid den Filibuster-Versuch, weil nur 18 republikanische Senatoren den Filibuster unterstützten.
-0.5136802649820377	They usually rode without saddles but wore armour and iron helmets and wielded swords, skenes and long spears or lances.	Sie ritt in der Regel ohne Sattel, sondern trug Rüstung und Eisen Helme und wielded Schwerter, Skenes und lange Speere oder Lanzen.
0.2704267010161247	Geralt jumps through, intent on saving the sorceress.	Geralt springt durch, um die Zauberin zu retten.
0.44189112174822315	On 12 November, StG 77 sank the cruiser Chervona Ukraina, and KG 26 damaged the destroyers Sovershennyy and Besposhchadnyy.	Am 12. November sank StG 77 den Kreuzer Chervona Ukraina, und KG 26 beschädigte die Zerstörer Sovershennyy und Besposhchadnyy.
0.03498791411979183	Phyllosilicates consist of sheets of polymerized tetrahedra.	Phyllosilicate bestehen aus Platten aus polymerisiertem Tetraeder.
0.5779391044877888	Hanson conducted several underway replenishment operations with a USN oiler.	Hanson führte mehrere laufende Nachfüllarbeiten mit einem USN-Öler durch.
0.40883478622578046	In 2003 timber accounted for only 3.5 percent of export earnings.	2003 entfielen nur 3,5 Prozent der Exporteinnahmen auf Holz.
0.6707593403851903	While in public, he dressed in traditional Mohawk attire.	In der Öffentlichkeit kleidete er sich in traditioneller Mohawk-Kleidung.
0.6081457490357586	Arab snipers attacked Jewish buses in Jerusalem and Haifa.	Arabische Scharfschützen griffen jüdische Busse in Jerusalem und Haifa an.
0.4968719467604434	Bulgaria signed the Armistice of Solun on 29 September 1918.	Bulgarien unterzeichnete am 29. September 1918 den Waffenstillstand von Solun.
0.47899393087194503	However, after a few victories, the campaign falters.	Doch nach ein paar Siegen scheitert die Kampagne.
0.5249392790797195	"Lariat; from the Spanish ""la riata,"" meaning ""the rope,"" sometimes called a lasso, especially in the East, or simply, a ""rope""."	"Lariat; aus dem spanischen ""la riata"", was ""das Seil"" bedeutet, manchmal ein Lasso genannt, vor allem im Osten, oder einfach ein ""Seil""."
-0.4492949316331755	He disguises himself as Blackout for undercover work against the Outsider.	Er tarnt sich als Blackout für Undercover-Arbeit gegen den Outsider.
0.5066958114147908	She reportedly regarded her ousting as a betrayal.	Sie soll ihre Vertreibung als Verrat angesehen haben.
0.7061053157641609	Along the breastworks there were 12 artillery pieces manned by gunners under Manuel de Fonseca Moniz.	Entlang der Brüste gab es 12 Artilleriestücke, die unter Manuel de Fonseca Moniz von Schützen besetzt waren.
0.4196819113975703	Tornadoes also occur to a less frequent extent in Europe, Asia, and Australia.	Auch Tornados kommen in Europa, Asien und Australien seltener vor.
0.6355307581887734	Oskar Ewald Tenement at No.30, corner with Krasiński Street	Oskar Ewald Tenement an Nr.30, Ecke Krasiński Straße
-0.4884864996451405	The aircraft mistook the British cruiser for their target and fired torpedoes.	Das Flugzeug vermistete den britischen Kreuzer für ihr Ziel und feuerte Torpedos.
0.19626196887256556	During the voyage, Trelawny and Byron sometimes irritated each other.	Während der Reise reizten sich Trelawny und Byron manchmal gegenseitig.
-0.3956499330992764	These spellings indicate that was pronounced as a dental fricative or a sibilant , the same change that occurred later in Koine.	Diese Schreibweisen darauf hin, dass sie als Reibmittel oder als Weichmacher ausgesprochen wurden, die gleiche Veränderung, die später in Koine eintrat.
0.44350390034872184	Convection persisted, with an associated exposed circulation as of January 22.	Die Konvektion hielt an, mit einer assoziierten exponierten Zirkulation zum 22. Januar.
0.3446119608917164	Martian Manhunter appears as a playable character in DC Unchained.	Martian Manhunter erscheint als ein spielbarer Charakter in DC Unchained.
0.4725450308492308	Some of the forward pillboxes were undamaged and the garrisons repulsed the crossing attempts of the 2nd Panzer Division and 10th Panzer Division.	Einige der vorderen Pranger-Boxen waren unbeschädigt und die Garnisonen wiesen die Überquerungsversuche der 2. Panzer-Division und 10. Panzer-Division zurück.
0.29739655507281376	In 1923, Heisman coached the Washington and Jefferson Presidents, which beat the previously undefeated West Virginia Mountaineers.	1923 trainierte Heisman die Präsidenten von Washington und Jefferson, die die bisher unbesiegten West Virginia Mountaineers besiegten.
0.306972833665366	Soon after, MLBPA executive director Marvin Miller then approached Joel Shorin, the president of Topps, about renegotiating these contracts.	Bald darauf näherte sich MLBPA-Geschäftsführer Marvin Miller dann Joel Shorin, dem Präsidenten von Topps, über die Neuverhandlung dieser Verträge.
-0.36350444451902736	The Barnum Museum celebrates the showman, circuses and Bridgeport history.	Das Barnum Museum feiert den Showman, Zirkusse und Bridgeport Geschichte.
0.42697283377610695	Houston Direct Navigation Company ran its steamers from Galveston Bay to the wharf at Houston.	Houston Direct Navigation Company führte ihre Dampfer von Galveston Bay bis zum Kai in Houston.
0.5488031785951452	Actress Emily Procter, Beth Grant, and screenwriter Kevin Williamson, creator of Scream and Dawson's Creek, graduated from East Carolina.	Schauspielerin Emily Procter, Beth Grant, und Drehbuchautor Kevin Williamson, Schöpfer von Scream und Dawson 's Creek, graduierten von East Carolina.
0.32857568609450616	Secondly, in Aquitaine, Ademar of Angoulême claimed that he held his county directly as a fief of Philip's, not as a vassal of the Duke of Aquitaine.	Zweitens behauptete Ademar von Angoulême in Aquitanien, dass er seine Grafschaft direkt als Lehen Philipps hielt und nicht als Vasall des Herzogs von Aquitanien.
0.5100277328598248	Unfortunately his reputation as a composer languished at a low level.	Leider schmachtete sein Ruf als Komponist auf niedrigem Niveau.
0.18189793688294179	The 179th battalion arrived at Liverpool on 13 October, where they disembarked and proceeded to East Sanding Camp.	Das 175. Bataillon kam am 13. Oktober in Liverpool an, wo sie ausschifften und zum East Sanding Camp fuhren.
0.9806287873965934	Meanwhile, Aladdin and Ginu manage to trap the Evil Genie but he escapes and hypnotizes Mustafa to obey his commands.	Unterdessen gelingt es Aladdin und Ginu, das Böse Genie zu fangen, aber er entkommt und hypnotisiert Mustafa, um seinen Befehlen zu gehorchen.
-0.3406544353027698	After the confidential informant program was mysteriously disbanded in 2013 on orders from General Johnson, sexual assault reporting fell by half.	Nachdem das vertrauliche Informant-Programm 2013 auf mysteriöse Weise auf Befehl von General Johnson aufgelöst wurde, halbierte sich die Berichterstattung über sexuelle Übergriffe.
-0.2448585052758756	Yet, McPherson emerged from the kidnapping nationally famous.	Doch McPherson entstand aus der Entführung national berühmt.
0.2563439839724319	These were probably the French brig Jeanne and the galiot Balier, which they captured on 10 May.	Wahrscheinlich waren es die französische Brigade Jeanne und der Galot Balier, die sie am 10. Mai eroberten.
-0.25606813094971054	In the first round Cotto scored a knockdown after connecting a jab.	In der ersten Runde erzielte Cotto einen Knockdown, nachdem er einen Jab angeschlossen hatte.
0.6119950896612142	The successive deaths of Brătianu and King Ferdinand announced a major political reshuffling.	Die aufeinanderfolgenden Todesfälle von Brătianu und König Ferdinand kündigten eine große politische Umgestaltung an.
0.0873910363575554	The guns defending the Mühlentor repulsed the pursuing French cavalry.	Die Kanonen, die den Mühlentor verteidigten, wiesen die verfolgte französische Kavallerie zurück.
0.4976928723654767	Ultimately, Coburn triumphed over Humphreys, Anthony, and Hunt in the primary, winning every county in Oklahoma except for tiny Harmon County.	Letztlich triumphierte Coburn über Humphreys, Anthony und Hunt im Primär und gewann alle Grafschaften in Oklahoma mit Ausnahme des winzigen Harmon County.
0.5938743347152856	In 1897, Christiaan Eijkman worked with natives of Java, who also suffered from beriberi.	1897 arbeitete Christiaan Eijkman mit Einheimischen aus Java zusammen, die ebenfalls unter Berberi litten.
0.6665564332601337	Furthermore, adverts for the single featured the Spacemen 3 logo.	Darüber hinaus wurden Anzeigen für die Single mit dem Spacemen 3 Logo versehen.
0.19553942748965217	The Cavaliers present a royal warrant from Charles I, which Tewke rejects furiously.	Die Cavaliers stellen einen königlichen Haftbefehl von Charles I. vor, den Tewke wütend ablehnt.
0.7391441739576669	The new commander brooked no delay in chasing the rebels north.	Der neue Kommandeur erhob keine Verzögerung bei der Verfolgung der Rebellen im Norden.
-0.509433663518123	Adams led passage of the Tariff of 1832, which lowered rates somewhat, but not enough to mollify the South Carolina nullifiers.	Adams führte Passage des Tarifs von 1832, die Sätze etwas gesenkt, aber nicht genug, um die South Carolina Nullifier zu besänftigen.
-0.07411807062872457	Grant's new cabinet appointments temporarily appeased reformers.	Grant 's neue Kabinettsernennungen beruhigten Reformer vorübergehend.
0.19447319012233918	Unfortunately, the levees also served as roads, latrines, and graves.	Leider dienten die Deiche auch als Straßen, Latrinen und Gräber.
-0.7582792634174677	"However, he won the Craven Scholarship and graduated with what his biographers describe as an ""easy"" double first in Mods and Greats."	"Allerdings gewann er das Craven Scholarship und absolvierte mit dem, was seine Biographen als eine ""einfache"" Doppel zuerst in Mods und Greats beschreiben."
0.8419506363478148	Several waves of G4M bombers struck the fleet, torpedoing the cruiser .	Mehrere Wellen von G4M Bombern schlugen die Flotte und torpedierten den Kreuzer.
0.44510048240419886	The inner one, around the sanctum sanctorum contains a row of swans.	Das Innere, um das Sanctum Sanctorum herum, enthält eine Reihe Schwäne.
0.5726139309741562	The royalists fought for the Imam despite his father's unpopularity.	Trotz der Unbeliebtheit seines Vaters kämpften die Royalisten für den Imam.
0.4030561099751844	Back to normal, the Silver Surfer apologizes for his behavior as the Dark Surfer and he promises to rejoin the squad, after he pays his debt.	Zurück zur Normalität entschuldigt sich der Silver Surfer für sein Verhalten als der Dark Surfer und verspricht, wieder in die Kader einzusteigen, nachdem er seine Schulden bezahlt hat.
0.3940985054066592	In addition, the depot at Tamworth transships general merchandise to the RDCs.	Darüber hinaus verlagert das Depot bei Tamworth allgemeine Waren in die RDC.
0.24260382586677132	On February 18, a tropical depression formed about 650 km east of southern Mindanao, with PAGASA naming it Crising.	Am 18. Februar bildete sich etwa 650 km östlich von südlichem Mindanao eine tropische Depression, die PAGASA Cising nannte.
0.631379676424105	This victory emboldened the National Convention to abolish the monarchy.	Dieser Sieg bestärkte den Nationalkonvent zur Abschaffung der Monarchie.
0.6656058636105303	The current Member of Parliament for Zombe Constituency, Hon.	Das derzeitige Mitglied des Parlaments für den Wahlkreis Zombe, Hon.
0.5067669966673619	He continued his conquests across much of North Central India.	Er setzte seine Eroberungen in weiten Teilen Nordmittelindiens fort.
0.2381373493758748	"And the liberals loved it, and the conservatives gnashed their teeth""."	"Und die Liberalen liebten es, und die Konservativen knirschten ihre Zähne ""."
0.6538976359589116	List of abbeys and priories in County Dublin List of towns and villages in Ireland	Liste der Abteien und Prioritäten im County Dublin Liste der Städte und Dörfer in Irland
0.5703444118299785	Some condemnations carried nationalistic overtones.	Einige Verurteilungen trugen nationalistische Obertöne.
0.32571831289010234	It lies between latitudes 50° and 54° N, and longitudes 3° and 8° E.	Es liegt zwischen den Breiten 50 ° und 54 ° N, und Längen 3 ° und 8 ° E.
-0.4872842899985876	In English, adjectives come before the nouns they modify and after determiners.	Im Englischen kommen Adjektive vor die Substantive, die sie modifizieren, und nach Determinatoren.
-0.9248994140779656	Symptoms of tutin poisoning include vomiting, delirium, giddiness, increased excitability, stupor, coma, and violent convulsions.	Zu den Symptomen der Tutin-Vergiftung gehören Erbrechen, Delirium, Schwindel, erhöhte Erregbarkeit, Dummheit, Koma und heftige Krämpfe.
0.22814450846412115	"Scientology spokesman Tommy Davis dismissed such claims as ""utterly meritless""."	"Scientology-Sprecher Tommy Davis wies solche Behauptungen als ""absolut verdienstlos"" zurück."
-0.7690881952611966	A popular anecdote recounts that he lanced his own painful boil without hesitation, even as the barber charged with doing it trembled.	Eine beliebte Anekdote erzählt, dass er sein eigenes schmerzhaftes Kochen ohne Zögern lancierte, auch wenn der mit dem Tun beauftragte Barbier zitterte.
0.6524021874954802	Ten amphibian and twenty species of reptiles inhabit the upper Snake River's wetland and riparian zones.	Zehn Amphibien und zwanzig Reptilienarten bewohnen das Feuchtgebiet des oberen Snake River und die Randgebiete.
0.3525563205147289	Brachiosaurus was one of the less abundant Morrison Formation sauropods.	Brachiosaurus war einer der weniger üppigen Morrison Formation Sauropoden.
0.7292094265075657	Nacktkultur connected nudity, vegetarianism and social reform.	Nacktkultur verband Nacktheit, Vegetarismus und Sozialreform.
-0.76500352058462	Raiders quarterback Ken Stabler took the snap, and saw Chargers linebacker Woodrow Lowe about to sack him.	Raiders Quartier Ken Stabler nahm den Snap, und sah Chargers Linebacker Woodrow Lowe über ihn zu sack.
-0.31591837296369735	In Ch'osan the Reconnaissance Platoon found North Koreans retreating into Manchuria across a narrow floating footbridge that spanned the Yalu.	In Ch 'osan fand der Aufklärungszug Nordkoreaner, die sich über eine schmale schwimmende Fußgängerbrücke, die den Yalu überspannte, in die Mandschurei zurückzogen.
-0.4852340684884191	Barchan and transverse dunes form near these creeks.	In der Nähe dieser Bäche bilden sich Barchan und Quer-Dünen.
-0.5611049811140686	While passing near Johnston Atoll, the outer rainbands of the hurricane produced wind gusts up to 30 mi/h and locally heavy rainfall.	Beim Passieren des Johnston Atolls erzeugten die äußeren Regenbänder des Hurrikans Windböen bis zu 30 Meilen / h und lokal starke Regenfälle.
-1.0181424601014568	It’s abandoned except for torn lace curtains and antique dolls in a corresponding dollhouse.	Es war aufgegeben, außer für zerrissene Spitzen Vorhänge und antike Puppen in einem entsprechenden Puppenhaus.
0.4052863874321478	Moreover, the informant advised the affiant that the bartender would have heroin for sale on March 1.	Darüber hinaus riet der Informant dem eidesstattlichen Bescheid, dass der Barkeeper am 1. März Heroin zum Verkauf haben würde.
0.4949287902991843	It became the preeminent Greek polis in the Hellenized region of southern Gaul.	Es wurde die überragende griechische Polis in der hellenisierten Region von Südgallien.
0.37214203696249354	The publicity spurred the creation of numerous other automobiles across the American midwest.	Die Werbung spornte die Kreation von zahlreichen anderen Automobilen im amerikanischen Mittelwesten an.
0.3250260553091024	The larger statue reappears as the malevolent giant Salsal in medieval Turkish tales.	Die größere Statue erscheint wieder als der böswillige Riese Salsal in mittelalterlichen türkischen Erzählungen.
-0.7548392705496573	Although less accurate than the bow, an arquebus could penetrate most armours of the period and required little training.	Obwohl weniger genau als der Bogen, konnte ein Arquebus die meisten Rüstungen der Zeit durchdringen und erforderte wenig Training.
0.6468570397037746	Around two lakh devotees visit the sacred shrine annually.	Rund zwei lakh Anhänger besuchen den heiligen Schrein jährlich.
-0.587302311789455	Gangaji outmanoeuvres Pandu, who loses a vote of confidence and resigns.	Gangaji übermanövriert Pandu, der ein Vertrauensvotum verliert und zurücktritt.
0.37363209754537907	Raja had six close aides and 25 musketeers in his wanderings.	Raja hatte sechs enge Helfer und 25 Musketiere in seinen Wanderungen.
-0.4226684916525205	Apparently, the adult leatherback aggressively defends itself at sea from predators.	Offenbar verteidigt sich der erwachsene Lederrücken aggressiv auf See vor Raubtieren.
-0.2492157963626586	In 1848 he founded the Church Penitentiary Association for the Reclamation of Fallen Women.	1848 gründete er die Kirchliche Strafkammer zur Reklamation gefallener Frauen.
0.38102415999532263	The final three admit to their final joys and disappointments.	Die letzten drei geben ihre letzten Freuden und Enttäuschungen zu.
0.46336478871017306	Farther south, Habanniya and Salamat tribes clashed.	Weiter südlich prallten Habanniya und Salamat aufeinander.
0.6320348427364815	Demented by grief at Polonius's death, Ophelia wanders Elsinore.	Demütigt von Trauer über Polonius Tod wandert Ophelia durch Elsinore.
-0.2842171514281822	"The minor prodigies were duly expiated with ""lesser victims""."	"Die minderjährigen Wundertaten wurden mit ""kleineren Opfern"" ordnungsgemäß sühnt."
0.14096401828931265	Tianjin's northern naval academy also drained southern China of potential sailors, since they enlisted in northern China instead.	Tianjin 's nördliche Marine-Akademie entwässerte auch Südchina von potenziellen Seeleuten, da sie stattdessen in Nordchina aufgenommen wurden.
0.50262520284638	"This unprecedented feat by a Test side touring England earned the Australians the sobriquet ""The Invincibles""."	"Diese beispiellose Leistung einer Test-Tournee durch England brachte den Australiern das Sobriquet ""The Invincibles"" ein."
-0.33947642176851506	In 1989, Quincy Jones' album Back on the Block included Vaughan in a brief scatting duet with Ella Fitzgerald.	1989 enthielt Quincy Jones 'Album Back on the Block Vaughan in einem kurzen Scatting-Duett mit Ella Fitzgerald.
0.46432486261454226	Adoneus, a rare archaism in Roman literature, a Latinised form of Adonis, used as epithet for Bacchus.	Adoneus, ein seltener Archaismus in der römischen Literatur, eine latinisierte Form von Adonis, als Beiname für Bacchus verwendet.
0.3659027826225456	On December 18, he defeated Nash at Tables, Ladders, and Chairs in sledgehammer ladder match, after attacking him with a sledgehammer.	Am 18. Dezember besiegte er Nash an Tischen, Leitern und Stühlen im Vorschlaghammer-Kampf, nachdem er ihn mit einem Vorschlaghammer angegriffen hatte.
0.7061053157641609	When Darren returns Nancy slaps him and confronts him about the drugs.	Als Darren zurückkommt, schlägt Nancy ihn und konfrontiert ihn mit den Drogen.
0.6616670849696682	"Hubbard promulgated a long list of punishable ""Misdemeanors"", ""Crimes"", and ""High Crimes""."	"Hubbard promulgierte eine lange Liste strafbarer ""Vergehen"", ""Verbrechen"" und ""Hoher Verbrechen""."
-0.7555378933749383	He disembodies himself when his Killing Curse targeting Harry rebounds on him, leaving the scar on Harry's forehead.	Er verkörpern sich selbst, als sein Killing Curse, der Harry ins Visier nimmt, sich wieder auf ihn richtet und die Narbe auf Harrys Stirn lässt.
-3.746570682916406	Zambrano came close to pitching a no hitter on June 16.	Zambrano kam am 16. Juni kurz vor dem Pitching a no hitter.
0.6796742292093559	Plautus' Casina employs these conventional tragic correlations between	Plautus 'Casina verwendet diese herkömmlichen tragischen Zusammenhänge zwischen
-0.35518470553022885	CB Charles Woodson tied Herb Adderley for 1st place on the Packers Most Touchdowns on Interceptions, Career list with seven.	CB Charles Woodson gebunden Herb Adderley für den 1. Platz auf den Packers Most Touchdowns auf Interceptions, Karriere-Liste mit sieben.
0.4086858503443704	qPCR markers for arbuscular mycorrhizal fungi will consist of AM specific primers and fluorescently labeled hydrolysis probes.	qPCR-Marker für arbuskuläre mykorrhizale Pilze bestehen aus AM-spezifischen Primern und fluoreszent markierten Hydrolysesonden.
0.5580355902291773	On November 21, NATO attacked the Udbina airfield controlled by the RSK, temporarily disabling runways.	Am 21. November griff die NATO den Udbina-Flugplatz an, der von der RSK kontrolliert wurde, und schaltete die Start- und Landebahnen vorübergehend aus.
-0.4103757706720226	For example, in dragonflies and damselflies, it is between the compound eyes, clypeus, and mouthparts.	Zum Beispiel, in Libellen und Damselfliegen, ist es zwischen den zusammengesetzten Augen, Clypeus, und Mundteile.
0.38512827961575985	This outrages the Kali followers, and they chase Jacky and Mairead.	Das empört die Kali-Anhänger, und sie jagen Jacky und Mairead.
-0.5687313247262303	The Noun then joins the Sanaga northeast of Monatélé.	Die Noun schließt sich dann der Sanaga nordöstlich von Monatélé an.
-1.3156126120082643	Season 3 premiered on Netflix worldwide on April 6, 2018.	Saison 3 Premiere auf Netflix weltweit am 6. April 2018.
0.6396351223431436	Cretaceous plutons intrude metamorphic rocks in the southern part of the district.	Kreideartige Plutonen dringen in metamorphe Gesteine im südlichen Teil des Bezirks ein.
-0.48868417431760774	The University of Michigan Museum of Paleontology bought several slabs of Late Triassic fossil footprints collected near Mesa Redonda, New Mexico.	Das University of Michigan Museum of Paleontology kaufte mehrere Platten des späten Trias fossile Fußabdrücke in der Nähe von Mesa Redonda, New Mexico gesammelt.
0.6796742292093559	Fältskog, Andersson and Ulvaeus toured together in May, while Lyngstad toured on her own.	Fältskog, Andersson und Ulvaeus tourten zusammen im Mai, während Lyngstad alleine tourte.
0.650671626672506	Some rhizomorphs are simply parallel, linear collections of hyphae.	Einige Rhizomorphen sind einfach parallel, lineare Sammlungen von Hyphaen.
0.33347489574719075	The Burmese lifted the siege and pursued the invaders into Pu'er Prefecture, and defeated them there.	Die Burmesen hoben die Belagerung auf und verfolgten die Eindringlinge in die Präfektur Pu 'er und schlugen sie dort.
0.5593772360567195	He knocks her aside, declaring himself the protector of Metropolis.	Er klopft sie beiseite und erklärt sich zum Beschützer von Metropolis.
0.5348703840679675	Julian Fellowes, actor, novelist, and screenwriter.	Julian Fellowes, Schauspieler, Schriftsteller und Drehbuchautor.
0.6107420481267082	In April 1967, Syria shot at an Israeli tractor ploughing in the demilitarized zone, which escalated to a prewar aerial clash.	Im April 1967 schoss Syrien auf einen israelischen Traktor, der in der entmilitarisierten Zone pflügte, was zu einem Luftangriff vor dem Krieg eskalierte.
